601	5588
602	5588
603	5577
604	5577
605	5493
606	5493
607	5577
608	5578
609	5493
610	5493
611	5578
612	5577
613	5578
614	5578
615	5577
616	5576
617	5489
618	5489
619	5576
620	5489
621	5578
622	5578
623	5489
624	5578
625	5576
626	5576
627	5578
628	5490
629	5578
630	5578
631	5490
632	5489
633	5490
634	5490
635	5489
636	5490
637	5493
638	5493
639	5490
640	5576
641	5488
642	5488
643	5576
644	5488
645	5489
646	5489
647	5488
648	5587
649	5585
650	5585
651	5587
652	5587
653	5584
654	5584
655	5587
656	5584
657	5585
658	5585
659	5584
660	5586
661	5584
662	5584
663	5586
664	5586
665	5583
666	5583
667	5586
668	5583
669	5584
670	5584
671	5583
672	5582
673	5583
674	5583
675	5582
676	5584
677	5580
678	5580
679	5584
680	5584
681	5579
682	5579
683	5584
684	5579
685	5580
686	5580
687	5579
688	5583
689	5579
690	5579
691	5583
692	5581
693	5583
694	5583
695	5581
696	5582
697	5581
698	5581
699	5582
700	5583
701	5574
702	5574
703	5583
704	5574
705	5579
706	5579
707	5574
708	5581
709	5574
710	5574
711	5581
712	5579
713	5577
714	5577
715	5579
716	5575
717	5577
718	5577
719	5575
720	5579
721	5575
722	5575
723	5579
724	5574
725	5575
726	5575
727	5574
728	5577
729	5576
730	5576
731	5577
732	5575
733	5576
734	5576
735	5575
736	5501
737	5470
738	5470
739	5501
740	5470
741	5575
742	5575
743	5470
744	5575
745	5501
746	5501
747	5575
748	5470
749	5576
750	5576
751	5470
752	5470
753	5488
754	5488
755	5470
756	5569
757	5571
758	5571
759	5569
760	5571
761	2013
762	2013
763	5571
764	2013
765	5569
766	5569
767	2013
768	2011
769	5569
770	5569
771	2011
772	2013
773	2011
774	2011
775	2013
776	2014
777	2013
778	2013
779	2014
780	5571
781	2014
782	2014
783	5571
784	5569
785	5564
786	5564
787	5569
788	5564
789	5571
790	5571
791	5564
792	2200
793	2017
794	2017
795	2200
796	2017
797	5573
798	5573
799	2017
800	5573
801	2200
802	2200
803	5573
804	2014
805	5573
806	5573
807	2014
808	2017
809	2014
810	2014
811	2017
812	5572
813	5573
814	5573
815	5572
816	2014
817	5572
818	5572
819	2014
820	5573
821	5548
822	5548
823	5573
824	5547
825	5548
826	5548
827	5547
828	5573
829	5547
830	5547
831	5573
832	5572
833	5547
834	5547
835	5572
836	5543
837	5547
838	5547
839	5543
840	5572
841	5543
842	5543
843	5572
844	5570
845	5572
846	5572
847	5570
848	5572
849	5571
850	5571
851	5572
852	5571
853	5570
854	5570
855	5571
856	5570
857	5543
858	5543
859	5570
860	5564
861	5570
862	5570
863	5564
864	5563
865	5570
866	5570
867	5563
868	5564
869	5563
870	5563
871	5564
872	5570
873	5542
874	5542
875	5570
876	5542
877	5543
878	5543
879	5542
880	5563
881	5542
882	5542
883	5563
884	2011
885	2010
886	2010
887	2011
888	2010
889	5568
890	5568
891	2010
892	5568
893	2011
894	2011
895	5568
896	5565
897	5564
898	5564
899	5565
900	5569
901	5565
902	5565
903	5569
904	5567
905	5565
906	5565
907	5567
908	5569
909	5567
910	5567
911	5569
912	5568
913	5567
914	5567
915	5568
916	5569
917	5568
918	5568
919	5569
920	5567
921	5566
922	5566
923	5567
924	5566
925	5565
926	5565
927	5566
928	5560
929	5568
930	5568
931	5560
932	5568
933	2002
934	2002
935	5568
936	2002
937	5560
938	5560
939	2002
940	2010
941	2002
942	2002
943	2010
944	5560
945	5567
946	5567
947	5560
948	5561
949	5566
950	5566
951	5561
952	5566
953	5557
954	5557
955	5566
956	5557
957	5561
958	5561
959	5557
960	5567
961	5557
962	5557
963	5567
964	5560
965	5557
966	5557
967	5560
968	5562
969	5563
970	5563
971	5562
972	5563
973	5566
974	5566
975	5563
976	5566
977	5562
978	5562
979	5566
980	5561
981	5562
982	5562
983	5561
984	5563
985	5565
986	5565
987	5563
988	5557
989	5554
990	5554
991	5557
992	5554
993	5561
994	5561
995	5554
996	5558
997	1992
998	1992
999	5558
1000	1992
1001	1990
1002	1990
1003	1992
1004	1990
1005	5558
1006	5558
1007	1990
1008	5538
1009	5558
1010	5558
1011	5538
1012	1990
1013	5538
1014	5538
1015	1990
1016	1982
1017	5538
1018	5538
1019	1982
1020	1990
1021	1982
1022	1982
1023	1990
1024	5559
1025	5560
1026	5560
1027	5559
1028	2002
1029	5559
1030	5559
1031	2002
1032	1999
1033	5559
1034	5559
1035	1999
1036	2002
1037	1999
1038	1999
1039	2002
1040	5556
1041	5560
1042	5560
1043	5556
1044	5559
1045	5556
1046	5556
1047	5559
1048	5556
1049	5557
1050	5557
1051	5556
1052	1992
1053	5559
1054	5559
1055	1992
1056	1999
1057	1992
1058	1992
1059	1999
1060	5552
1061	5556
1062	5556
1063	5552
1064	5559
1065	5552
1066	5552
1067	5559
1068	1992
1069	5552
1070	5552
1071	1992
1072	5550
1073	5552
1074	5552
1075	5550
1076	5552
1077	5558
1078	5558
1079	5552
1080	5558
1081	5550
1082	5550
1083	5558
1084	5533
1085	5550
1086	5550
1087	5533
1088	5558
1089	5533
1090	5533
1091	5558
1092	5538
1093	5533
1094	5533
1095	5538
1096	5555
1097	5554
1098	5554
1099	5555
1100	5557
1101	5555
1102	5555
1103	5557
1104	5553
1105	5555
1106	5555
1107	5553
1108	5555
1109	5556
1110	5556
1111	5555
1112	5556
1113	5553
1114	5553
1115	5556
1116	5551
1117	5553
1118	5553
1119	5551
1120	5556
1121	5551
1122	5551
1123	5556
1124	5552
1125	5551
1126	5551
1127	5552
1128	5549
1129	5551
1130	5551
1131	5549
1132	5552
1133	5549
1134	5549
1135	5552
1136	5550
1137	5549
1138	5549
1139	5550
1140	5530
1141	5549
1142	5549
1143	5530
1144	5549
1145	5533
1146	5533
1147	5549
1148	5533
1149	5530
1150	5530
1151	5533
1152	5547
1153	5546
1154	5546
1155	5547
1156	5545
1157	5546
1158	5546
1159	5545
1160	5547
1161	5545
1162	5545
1163	5547
1164	5543
1165	5545
1166	5545
1167	5543
1168	5544
1169	5545
1170	5545
1171	5544
1172	5543
1173	5544
1174	5544
1175	5543
1176	5546
1177	5541
1178	5541
1179	5546
1180	5541
1181	5540
1182	5540
1183	5541
1184	5545
1185	5541
1186	5541
1187	5545
1188	5544
1189	5541
1190	5541
1191	5544
1192	1981
1193	5538
1194	5538
1195	1981
1196	1982
1197	1981
1198	1981
1199	1982
1200	5537
1201	5538
1202	5538
1203	5537
1204	1981
1205	5537
1206	5537
1207	1981
1208	5536
1209	5533
1210	5533
1211	5536
1212	5538
1213	5536
1214	5536
1215	5538
1216	5537
1217	5536
1218	5536
1219	5537
1220	5536
1221	5532
1222	5532
1223	5536
1224	5532
1225	5533
1226	5533
1227	5532
1228	1981
1229	1972
1230	1972
1231	1981
1232	1972
1233	5537
1234	5537
1235	1972
1236	5529
1237	5532
1238	5532
1239	5529
1240	5536
1241	5529
1242	5529
1243	5536
1244	5535
1245	5537
1246	5537
1247	5535
1248	1972
1249	5535
1250	5535
1251	1972
1252	1972
1253	1971
1254	1971
1255	1972
1256	1971
1257	5535
1258	5535
1259	1971
1260	5535
1261	5536
1262	5536
1263	5535
1264	5527
1265	5529
1266	5529
1267	5527
1268	5529
1269	5534
1270	5534
1271	5529
1272	5534
1273	5527
1274	5527
1275	5534
1276	5535
1277	5534
1278	5534
1279	5535
1280	5529
1281	5535
1282	5535
1283	5529
1284	5525
1285	5535
1286	5535
1287	5525
1288	1971
1289	5525
1290	5525
1291	1971
1292	1971
1293	1962
1294	1962
1295	1971
1296	1962
1297	5525
1298	5525
1299	1962
1300	5523
1301	5534
1302	5534
1303	5523
1304	5534
1305	5525
1306	5525
1307	5534
1308	5525
1309	5523
1310	5523
1311	5525
1312	5523
1313	5527
1314	5527
1315	5523
1316	5523
1317	5511
1318	5511
1319	5523
1320	5511
1321	5527
1322	5527
1323	5511
1324	5531
1325	5530
1326	5530
1327	5531
1328	5530
1329	5532
1330	5532
1331	5530
1332	5532
1333	5531
1334	5531
1335	5532
1336	5528
1337	5531
1338	5531
1339	5528
1340	5532
1341	5528
1342	5528
1343	5532
1344	5529
1345	5528
1346	5528
1347	5529
1348	5527
1349	5528
1350	5528
1351	5527
1352	5527
1353	5526
1354	5526
1355	5527
1356	5526
1357	5528
1358	5528
1359	5526
1360	5510
1361	5526
1362	5526
1363	5510
1364	5526
1365	5511
1366	5511
1367	5526
1368	5511
1369	5510
1370	5510
1371	5511
1372	5524
1373	1962
1374	1962
1375	5524
1376	1962
1377	1959
1378	1959
1379	1962
1380	1959
1381	5524
1382	5524
1383	1959
1384	5520
1385	5524
1386	5524
1387	5520
1388	1959
1389	5520
1390	5520
1391	1959
1392	1951
1393	5520
1394	5520
1395	1951
1396	1959
1397	1951
1398	1951
1399	1959
1400	5518
1401	5524
1402	5524
1403	5518
1404	5520
1405	5518
1406	5518
1407	5520
1408	5524
1409	5525
1410	5525
1411	5524
1412	5522
1413	5523
1414	5523
1415	5522
1416	5525
1417	5522
1418	5522
1419	5525
1420	5524
1421	5522
1422	5522
1423	5524
1424	5518
1425	5522
1426	5522
1427	5518
1428	5522
1429	5521
1430	5521
1431	5522
1432	5521
1433	5523
1434	5523
1435	5521
1436	5509
1437	5511
1438	5511
1439	5509
1440	5511
1441	5521
1442	5521
1443	5511
1444	5521
1445	5509
1446	5509
1447	5521
1448	5513
1449	5521
1450	5521
1451	5513
1452	5521
1453	5514
1454	5514
1455	5521
1456	5514
1457	5513
1458	5513
1459	5514
1460	5522
1461	5514
1462	5514
1463	5522
1464	5518
1465	5514
1466	5514
1467	5518
1468	5513
1469	5509
1470	5509
1471	5513
1472	5513
1473	5507
1474	5507
1475	5513
1476	5507
1477	5509
1478	5509
1479	5507
1480	1951
1481	1950
1482	1950
1483	1951
1484	1950
1485	5520
1486	5520
1487	1950
1488	5517
1489	5518
1490	5518
1491	5517
1492	5518
1493	5519
1494	5519
1495	5518
1496	5519
1497	5517
1498	5517
1499	5519
1500	5520
1501	5519
1502	5519
1503	5520
1504	1950
1505	5519
1506	5519
1507	1950
1508	5519
1509	5487
1510	5487
1511	5519
1512	5487
1513	5517
1514	5517
1515	5487
1516	57
1517	5487
1518	5487
1519	57
1520	5519
1521	57
1522	57
1523	5519
1524	1950
1525	57
1526	57
1527	1950
1528	5512
1529	5514
1530	5514
1531	5512
1532	5514
1533	5515
1534	5515
1535	5514
1536	5515
1537	5512
1538	5512
1539	5515
1540	5514
1541	5517
1542	5517
1543	5514
1544	5517
1545	5515
1546	5515
1547	5517
1548	5487
1549	5516
1550	5516
1551	5487
1552	5516
1553	5517
1554	5517
1555	5516
1556	5485
1557	5516
1558	5516
1559	5485
1560	5487
1561	5485
1562	5485
1563	5487
1564	5516
1565	5515
1566	5515
1567	5516
1568	5485
1569	5483
1570	5483
1571	5485
1572	5483
1573	5516
1574	5516
1575	5483
1576	5506
1577	5512
1578	5512
1579	5506
1580	5512
1581	5516
1582	5516
1583	5512
1584	5516
1585	5506
1586	5506
1587	5516
1588	5483
1589	5506
1590	5506
1591	5483
1592	5512
1593	5513
1594	5513
1595	5512
1596	5512
1597	5505
1598	5505
1599	5512
1600	5505
1601	5513
1602	5513
1603	5505
1604	5503
1605	5507
1606	5507
1607	5503
1608	5513
1609	5503
1610	5503
1611	5513
1612	5505
1613	5503
1614	5503
1615	5505
1616	5506
1617	5505
1618	5505
1619	5506
1620	5509
1621	5510
1622	5510
1623	5509
1624	5509
1625	5508
1626	5508
1627	5509
1628	5508
1629	5510
1630	5510
1631	5508
1632	5507
1633	5508
1634	5508
1635	5507
1636	5480
1637	5506
1638	5506
1639	5480
1640	5483
1641	5480
1642	5480
1643	5483
1644	5505
1645	5502
1646	5502
1647	5505
1648	5502
1649	5503
1650	5503
1651	5502
1652	5480
1653	5504
1654	5504
1655	5480
1656	5504
1657	5506
1658	5506
1659	5504
1660	5504
1661	5505
1662	5505
1663	5504
1664	5471
1665	5502
1666	5502
1667	5471
1668	5502
1669	5504
1670	5504
1671	5502
1672	5504
1673	5471
1674	5471
1675	5504
1676	5480
1677	5479
1678	5479
1679	5480
1680	5479
1681	5504
1682	5504
1683	5479
1684	5479
1685	5471
1686	5471
1687	5479
1688	5501
1689	5467
1690	5467
1691	5501
1692	5467
1693	5470
1694	5470
1695	5467
1696	5486
1697	55
1698	55
1699	5486
1700	55
1701	5500
1702	5500
1703	55
1704	5500
1705	5486
1706	5486
1707	5500
1708	5500
1709	5484
1710	5484
1711	5500
1712	5484
1713	5486
1714	5486
1715	5484
1716	5497
1717	5484
1718	5484
1719	5497
1720	5500
1721	5497
1722	5497
1723	5500
1724	408
1725	5500
1726	5500
1727	408
1728	5500
1729	411
1730	411
1731	5500
1732	411
1733	408
1734	408
1735	411
1736	410
1737	411
1738	411
1739	410
1740	5500
1741	410
1742	410
1743	5500
1744	55
1745	410
1746	410
1747	55
1748	5497
1749	408
1750	408
1751	5497
1752	408
1753	326
1754	326
1755	408
1756	326
1757	5497
1758	5497
1759	326
1760	409
1761	326
1762	326
1763	409
1764	408
1765	409
1766	409
1767	408
1768	5495
1769	5499
1770	5499
1771	5495
1772	5499
1773	324
1774	324
1775	5499
1776	324
1777	5495
1778	5495
1779	324
1780	335
1781	5495
1782	5495
1783	335
1784	324
1785	335
1786	335
1787	324
1788	5492
1789	5498
1790	5498
1791	5492
1792	5498
1793	5499
1794	5499
1795	5498
1796	5499
1797	5492
1798	5492
1799	5499
1800	5495
1801	5492
1802	5492
1803	5495
1804	5498
1805	326
1806	326
1807	5498
1808	326
1809	322
1810	322
1811	326
1812	322
1813	5498
1814	5498
1815	322
1816	5499
1817	322
1818	322
1819	5499
1820	322
1821	324
1822	324
1823	322
1824	5497
1825	5496
1826	5496
1827	5497
1828	5496
1829	5484
1830	5484
1831	5496
1832	5482
1833	5484
1834	5484
1835	5482
1836	5496
1837	5482
1838	5482
1839	5496
1840	5496
1841	5498
1842	5498
1843	5496
1844	5498
1845	5491
1846	5491
1847	5498
1848	5491
1849	5496
1850	5496
1851	5491
1852	5492
1853	5491
1854	5491
1855	5492
1856	5478
1857	5482
1858	5482
1859	5478
1860	5482
1861	5491
1862	5491
1863	5482
1864	5491
1865	5478
1866	5478
1867	5491
1868	5496
1869	326
1870	326
1871	5496
1872	335
1873	334
1874	334
1875	335
1876	334
1877	5495
1878	5495
1879	334
1880	5494
1881	5495
1882	5495
1883	5494
1884	5494
1885	5492
1886	5492
1887	5494
1888	5493
1889	5492
1890	5492
1891	5493
1892	5490
1893	5492
1894	5492
1895	5490
1896	5490
1897	5491
1898	5491
1899	5490
1900	5477
1901	5491
1902	5491
1903	5477
1904	5490
1905	5477
1906	5477
1907	5490
1908	5477
1909	5478
1910	5478
1911	5477
1912	5489
1913	5477
1914	5477
1915	5489
1916	5488
1917	5477
1918	5477
1919	5488
1920	5469
1921	5477
1922	5477
1923	5469
1924	5488
1925	5469
1926	5469
1927	5488
1928	5470
1929	5469
1930	5469
1931	5470
1932	55
1933	5487
1934	5487
1935	55
1936	5487
1937	54
1938	54
1939	5487
1940	54
1941	55
1942	55
1943	54
1944	57
1945	54
1946	54
1947	57
1948	5486
1949	5485
1950	5485
1951	5486
1952	5487
1953	5486
1954	5486
1955	5487
1956	5484
1957	5483
1958	5483
1959	5484
1960	5485
1961	5484
1962	5484
1963	5485
1964	5481
1965	5483
1966	5483
1967	5481
1968	5484
1969	5481
1970	5481
1971	5484
1972	5482
1973	5481
1974	5481
1975	5482
1976	5481
1977	5480
1978	5480
1979	5481
1980	5478
1981	5481
1982	5481
1983	5478
1984	5475
1985	5480
1986	5480
1987	5475
1988	5481
1989	5475
1990	5475
1991	5481
1992	5478
1993	5475
1994	5475
1995	5478
1996	5474
1997	5479
1998	5479
1999	5474
2000	5479
2001	5475
2002	5475
2003	5479
2004	5475
2005	5474
2006	5474
2007	5475
2008	5474
2009	5471
2010	5471
2011	5474
2012	5476
2013	5478
2014	5478
2015	5476
2016	5477
2017	5476
2018	5476
2019	5477
2020	5472
2021	5475
2022	5475
2023	5472
2024	5475
2025	5476
2026	5476
2027	5475
2028	5476
2029	5472
2030	5472
2031	5476
2032	5468
2033	5476
2034	5476
2035	5468
2036	5477
2037	5468
2038	5468
2039	5477
2040	5469
2041	5468
2042	5468
2043	5469
2044	5468
2045	5466
2046	5466
2047	5468
2048	5466
2049	5476
2050	5476
2051	5466
2052	5466
2053	5472
2054	5472
2055	5466
2056	5473
2057	5475
2058	5475
2059	5473
2060	5472
2061	5473
2062	5473
2063	5472
2064	5473
2065	5474
2066	5474
2067	5473
2068	5467
2069	5469
2070	5469
2071	5467
2072	5467
2073	5468
2074	5468
2075	5467
2076	3768
2077	5465
2078	5465
2079	3768
2080	5465
2081	3809
2082	3809
2083	5465
2084	3809
2085	3768
2086	3768
2087	3809
2088	3768
2089	5464
2090	5464
2091	3768
2092	5464
2093	5465
2094	5465
2095	5464
2096	3764
2097	5464
2098	5464
2099	3764
2100	5464
2101	3771
2102	3771
2103	5464
2104	3771
2105	3764
2106	3764
2107	3771
2108	3768
2109	3771
2110	3771
2111	3768
2112	3764
2113	5463
2114	5463
2115	3764
2116	5463
2117	5464
2118	5464
2119	5463
2120	3764
2121	3762
2122	3762
2123	3764
2124	3762
2125	5463
2126	5463
2127	3762
2128	3762
2129	5462
2130	5462
2131	3762
2132	5462
2133	5463
2134	5463
2135	5462
2136	5460
2137	5462
2138	5462
2139	5460
2140	5462
2141	3757
2142	3757
2143	5462
2144	3757
2145	5460
2146	5460
2147	3757
2148	3759
2149	3757
2150	3757
2151	3759
2152	5462
2153	3759
2154	3759
2155	5462
2156	3762
2157	3759
2158	3759
2159	3762
2160	3757
2161	3686
2162	3686
2163	3757
2164	3686
2165	5460
2166	5460
2167	3686
2168	5459
2169	5461
2170	5461
2171	5459
2172	5461
2173	5460
2174	5460
2175	5461
2176	5460
2177	5459
2178	5459
2179	5460
2180	5461
2181	5462
2182	5462
2183	5461
2184	5449
2185	5459
2186	5459
2187	5449
2188	5460
2189	5449
2190	5449
2191	5460
2192	3686
2193	5449
2194	5449
2195	3686
2196	5449
2197	5448
2198	5448
2199	5449
2200	5448
2201	5459
2202	5459
2203	5448
2204	5447
2205	5458
2206	5458
2207	5447
2208	5458
2209	5448
2210	5448
2211	5458
2212	5448
2213	5447
2214	5447
2215	5448
2216	5458
2217	5459
2218	5459
2219	5458
2220	5447
2221	5457
2222	5457
2223	5447
2224	5457
2225	5458
2226	5458
2227	5457
2228	5447
2229	5446
2230	5446
2231	5447
2232	5446
2233	5457
2234	5457
2235	5446
2236	3691
2237	5456
2238	5456
2239	3691
2240	5456
2241	3373
2242	3373
2243	5456
2244	3373
2245	3691
2246	3691
2247	3373
2248	5456
2249	3372
2250	3372
2251	5456
2252	3372
2253	3373
2254	3373
2255	3372
2256	5456
2257	5455
2258	5455
2259	5456
2260	5455
2261	3372
2262	3372
2263	5455
2264	5455
2265	3371
2266	3371
2267	5455
2268	3371
2269	3372
2270	3372
2271	3371
2272	5453
2273	3371
2274	3371
2275	5453
2276	5455
2277	5453
2278	5453
2279	5455
2280	3296
2281	5452
2282	5452
2283	3296
2284	5452
2285	5437
2286	5437
2287	5452
2288	5437
2289	3296
2290	3296
2291	5437
2292	5451
2293	5437
2294	5437
2295	5451
2296	5452
2297	5451
2298	5451
2299	5452
2300	3368
2301	5453
2302	5453
2303	3368
2304	5453
2305	5454
2306	5454
2307	5453
2308	5454
2309	3368
2310	3368
2311	5454
2312	3369
2313	3368
2314	3368
2315	3369
2316	5454
2317	3369
2318	3369
2319	5454
2320	5454
2321	5452
2322	5452
2323	5454
2324	5452
2325	3369
2326	3369
2327	5452
2328	3367
2329	3371
2330	3371
2331	3367
2332	3371
2333	3368
2334	3368
2335	3371
2336	3368
2337	3367
2338	3367
2339	3368
2340	3296
2341	3369
2342	3369
2343	3296
2344	5437
2345	5450
2346	5450
2347	5437
2348	5450
2349	5435
2350	5435
2351	5450
2352	5435
2353	5437
2354	5437
2355	5435
2356	5450
2357	5433
2358	5433
2359	5450
2360	5433
2361	5435
2362	5435
2363	5433
2364	5451
2365	5450
2366	5450
2367	5451
2368	3346
2369	5449
2370	5449
2371	3346
2372	5449
2373	3347
2374	3347
2375	5449
2376	3347
2377	3346
2378	3346
2379	3347
2380	3349
2381	3347
2382	3347
2383	3349
2384	5449
2385	3349
2386	3349
2387	5449
2388	3686
2389	3349
2390	3349
2391	3686
2392	3346
2393	5448
2394	5448
2395	3346
2396	3345
2397	5447
2398	5447
2399	3345
2400	5448
2401	3345
2402	3345
2403	5448
2404	3346
2405	3345
2406	3345
2407	3346
2408	3345
2409	3344
2410	3344
2411	3345
2412	3344
2413	5447
2414	5447
2415	3344
2416	3344
2417	5445
2418	5445
2419	3344
2420	5445
2421	5446
2422	5446
2423	5445
2424	5446
2425	3344
2426	3344
2427	5446
2428	3306
2429	5445
2430	5445
2431	3306
2432	3344
2433	3306
2434	3306
2435	3344
2436	5445
2437	5444
2438	5444
2439	5445
2440	5444
2441	5446
2442	5446
2443	5444
2444	5444
2445	5441
2446	5441
2447	5444
2448	5441
2449	5446
2450	5446
2451	5441
2452	5443
2453	5441
2454	5441
2455	5443
2456	5444
2457	5443
2458	5443
2459	5444
2460	5440
2461	5441
2462	5441
2463	5440
2464	5443
2465	5440
2466	5440
2467	5443
2468	3304
2469	5444
2470	5444
2471	3304
2472	5445
2473	3304
2474	3304
2475	5445
2476	3306
2477	3304
2478	3304
2479	3306
2480	3304
2481	5443
2482	5443
2483	3304
2484	3302
2485	5443
2486	5443
2487	3302
2488	3304
2489	3302
2490	3302
2491	3304
2492	5443
2493	5442
2494	5442
2495	5443
2496	5442
2497	5440
2498	5440
2499	5442
2500	5438
2501	5440
2502	5440
2503	5438
2504	5442
2505	5438
2506	5438
2507	5442
2508	5442
2509	5436
2510	5436
2511	5442
2512	5436
2513	5438
2514	5438
2515	5436
2516	5434
2517	5438
